DATAFLOW,LAST UPDATE,freq,unit,nace_r2,lcstruct,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Ireland,2025,3.6,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Iceland,2016,7.6,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Iceland,2017,7.0,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Iceland,2018,5.6,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Iceland,2019,6.5,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Iceland,2020,3.5,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Iceland,2021,7.5,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Iceland,2022,8.2,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Iceland,2023,9.2,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Iceland,2024,7.0,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Iceland,2025,7.2,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Italy,2016,0.2,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Italy,2017,0.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Italy,2018,0.8,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Italy,2019,2.7,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Italy,2020,2.7,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Italy,2021,-1.7,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Italy,2022,3.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Italy,2023,4.0,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Italy,2024,3.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Italy,2025,3.0,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Lithuania,2016,8.8,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Lithuania,2017,8.8,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Lithuania,2018,8.8,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Lithuania,2019,39.4,b,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Lithuania,2020,8.2,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Lithuania,2021,9.3,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Lithuania,2022,12.6,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Lithuania,2023,11.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Lithuania,2024,10.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Lithuania,2025,7.8,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Luxembourg,2016,0.0,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Luxembourg,2017,3.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Luxembourg,2018,1.7,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Luxembourg,2019,1.4,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Luxembourg,2020,0.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Luxembourg,2021,0.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Luxembourg,2022,4.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Luxembourg,2023,6.4,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Luxembourg,2024,2.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Luxembourg,2025,3.3,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Latvia,2016,6.3,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Latvia,2017,7.3,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Latvia,2018,10.8,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Latvia,2019,7.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Latvia,2020,6.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Latvia,2021,2.7,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Latvia,2022,9.6,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Latvia,2023,11.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Latvia,2024,11.0,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Latvia,2025,7.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Malta,2016,,,C
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Malta,2017,,,C
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Malta,2018,,,C
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Malta,2019,,,C
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Malta,2020,0.6,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Malta,2021,1.6,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Malta,2022,8.7,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Malta,2023,6.5,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Malta,2024,6.5,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Malta,2025,5.7,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Netherlands,2016,1.6,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Netherlands,2017,2.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Netherlands,2018,1.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Netherlands,2019,1.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Netherlands,2020,6.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Netherlands,2021,0.3,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Netherlands,2022,2.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Netherlands,2023,6.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Netherlands,2024,5.3,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Netherlands,2025,,,C
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Norway,2016,9.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Norway,2017,8.5,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Norway,2018,-0.4,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Norway,2019,3.4,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Norway,2020,2.2,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Norway,2021,2.2,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Norway,2022,3.0,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Norway,2023,4.6,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Norway,2024,5.6,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Norway,2025,6.5,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Poland,2016,3.8,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Poland,2017,6.6,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Poland,2018,7.3,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Poland,2019,6.4,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Poland,2020,5.7,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Poland,2021,7.6,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Poland,2022,11.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Poland,2023,11.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Poland,2024,11.2,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Poland,2025,7.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Portugal,2016,2.8,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Portugal,2017,3.0,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Portugal,2018,3.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Portugal,2019,1.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Portugal,2020,8.3,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Portugal,2021,1.7,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Portugal,2022,5.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Portugal,2023,5.6,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Portugal,2024,7.6,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Portugal,2025,5.5,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Romania,2016,8.2,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Romania,2017,14.4,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,Industry (except construction),Wages and salaries (total),Romania,2018,31.9,b,
